259,"Stephanie Courtney",invalid,2013-12-15T11:38:14-08:00,2013-12-15T11:38:14-08:00
260,"Laverne Cox",https://twitter.com/Lavernecox,2013-12-15T11:38:14-08:00,2013-12-15T11:38:14-08:00
261,"Courteney Cox",https://twitter.com/CourteneyCox,2013-12-15T11:38:14-08:00,2013-12-15T11:38:14-08:00
262,"Nikki Cox",invalid,2013-12-15T11:38:14-08:00,2013-12-15T11:38:14-08:00
263,"Yvonne Craig",invalid,2013-12-15T11:38:14-08:00,2013-12-15T11:38:14-08:00
264,"Jeanne Crain",invalid,2013-12-15T11:38:14-08:00,2013-12-15T11:38:14-08:00
265,"Joan Crawford",https://twitter.com/JanCBS,2013-12-15T11:38:14-08:00,2013-12-15T11:38:14-08:00
266,"Cathy Lee Crosby",invalid,2013-12-15T11:38:14-08:00,2013-12-15T11:38:14-08:00
267,"Denise Crosby",invalid,2013-12-15T11:38:14-08:00,2013-12-15T11:38:14-08:00
268,"Mary Crosby",invalid,2013-12-15T11:38:14-08:00,2013-12-15T11:38:14-08:00
269,"Marcia Cross",https://twitter.com/ReallyMarcia,2013-12-15T11:38:14-08:00,2013-12-15T11:38:14-08:00
270,"Lindsay Crouse",invalid,2013-12-15T11:38:15-08:00,2013-12-15T11:38:15-08:00
271,"Suzanne Cryer",invalid,2013-12-15T11:38:15-08:00,2013-12-15T11:38:15-08:00
272,"Quinn Cummings",invalid,2013-12-15T11:38:15-08:00,2013-12-15T11:38:15-08:00
273,"Kaley Cuoco",https://twitter.com/KaleyCuoco,2013-12-15T11:38:15-08:00,2013-12-15T11:38:15-08:00
274,"Jane Curtin",invalid,2013-12-15T11:38:15-08:00,2013-12-15T11:38:15-08:00
275,"Jamie Lee Curtis",https://twitter.com/Curtisleejamie,2013-12-15T11:38:15-08:00,2013-12-15T11:38:15-08:00
276,"Ann Cusack",invalid,2013-12-15T11:38:15-08:00,2013-12-15T11:38:15-08:00
277,"Joan Cusack",https://twitter.com/johncusack,2013-12-15T11:38:15-08:00,2013-12-15T11:38:15-08:00
278,"Tawny Cypress",invalid,2013-12-15T11:38:15-08:00,2013-12-15T11:38:15-08:00
279,"Miley Cyrus",https://twitter.com/MileyCyrus,2013-12-15T11:38:15-08:00,2013-12-15T11:38:15-08:00
280,"Alexandra Daddario",https://twitter.com/AADaddario,2013-12-15T11:38:16-08:00,2013-12-15T11:38:16-08:00
281,"Arlene Dahl",invalid,2013-12-15T11:38:16-08:00,2013-12-15T11:38:16-08:00
282,"Dorothy Dandridge",invalid,2013-12-15T11:38:16-08:00,2013-12-15T11:38:16-08:00
283,"Claire Danes",invalid,2013-12-15T11:38:16-08:00,2013-12-15T11:38:16-08:00
284,"Beverly DAngelo",invalid,2013-12-15T11:38:16-08:00,2013-12-15T11:38:16-08:00
285,"Brittany Daniel",invalid,2013-12-15T11:38:16-08:00,2013-12-15T11:38:16-08:00
286,"Bebe Daniels",invalid,2013-12-15T11:38:16-08:00,2013-12-15T11:38:16-08:00
287,"Erin Daniels",invalid,2013-12-15T11:38:16-08:00,2013-12-15T11:38:16-08:00
288,"Blythe Danner",invalid,2013-12-15T11:38:16-08:00,2013-12-15T11:38:16-08:00
289,"Linda Darnell",invalid,2013-12-15T11:38:17-08:00,2013-12-15T11:38:17-08:00
290,"Lisa Darr",invalid,2013-12-15T11:38:17-08:00,2013-12-15T11:38:17-08:00
291,"Amy Davidson",https://twitter.com/tnyCloseRead,2013-12-15T11:38:17-08:00,2013-12-15T11:38:17-08:00
292,"Jane Darwell",invalid,2013-12-15T11:38:17-08:00,2013-12-15T11:38:17-08:00
293,"Stacey Dash",https://twitter.com/REALStaceyDash,2013-12-15T11:38:17-08:00,2013-12-15T11:38:17-08:00
294,"Ann B Davis",invalid,2013-12-15T11:38:17-08:00,2013-12-15T11:38:17-08:00
295,"Bette Davis",invalid,2013-12-15T11:38:17-08:00,2013-12-15T11:38:17-08:00
296,"Dana Davis",https://twitter.com/dianadaviswsb,2013-12-15T11:38:17-08:00,2013-12-15T11:38:17-08:00
297,"Geena Davis",invalid,2013-12-15T11:38:17-08:00,2013-12-15T11:38:17-08:00
298,"Hope Davis",invalid,2013-12-15T11:38:17-08:00,2013-12-15T11:38:17-08:00
299,"Kristin Davis",https://twitter.com/KristinDavis,2013-12-15T11:38:17-08:00,2013-12-15T11:38:17-08:00
300,"Phyllis Davis",invalid,2013-12-15T11:38:18-08:00,2013-12-15T11:38:18-08:00
301,"Viola Davis",https://twitter.com/helpmovie,2013-12-15T11:38:18-08:00,2013-12-15T11:38:18-08:00
302,"Pam Dawber",invalid,2013-12-15T11:38:18-08:00,2013-12-15T11:38:18-08:00
303,"Rosario Dawson",https://twitter.com/rosariodawson,2013-12-15T11:38:18-08:00,2013-12-15T11:38:18-08:00
304,"Roxann Dawson",invalid,2013-12-15T11:38:18-08:00,2013-12-15T11:38:18-08:00
305,"Doris Day",invalid,2013-12-15T11:38:18-08:00,2013-12-15T11:38:18-08:00
306,"Marceline Day",invalid,2013-12-15T11:38:18-08:00,2013-12-15T11:38:18-08:00
307,"Priscilla Dean",invalid,2013-12-15T11:38:18-08:00,2013-12-15T11:38:18-08:00
308,"Yvonne De Carlo",invalid,2013-12-15T11:38:18-08:00,2013-12-15T11:38:18-08:00
309,"Brooklyn Decker",https://twitter.com/BrooklynDecker,2013-12-15T11:38:18-08:00,2013-12-15T11:38:18-08:00
310,"Ruby Dee",invalid,2013-12-15T11:38:19-08:00,2013-12-15T11:38:19-08:00
311,"Sandra Dee",invalid,2013-12-15T11:38:19-08:00,2013-12-15T11:38:19-08:00
312,"Ellen DeGeneres",https://twitter.com/TheEllenShow,2013-12-15T11:38:19-08:00,2013-12-15T11:38:19-08:00
313,"Wanda De Jesus",invalid,2013-12-15T11:38:19-08:00,2013-12-15T11:38:19-08:00
314,"Kim Delaney",invalid,2013-12-15T11:38:19-08:00,2013-12-15T11:38:19-08:00
315,"Diane Delano",invalid,2013-12-15T11:38:19-08:00,2013-12-15T11:38:19-08:00
316,"Dana Delany",https://twitter.com/DanaDelany,2013-12-15T11:38:19-08:00,2013-12-15T11:38:19-08:00
317,"Julie Delpy",invalid,2013-12-15T11:38:19-08:00,2013-12-15T11:38:19-08:00
318,"Rebecca De Mornay",invalid,2013-12-15T11:38:19-08:00,2013-12-15T11:38:19-08:00
319,"Carol Dempster",invalid,2013-12-15T11:38:19-08:00,2013-12-15T11:38:19-08:00
320,"Lori Beth Denberg",invalid,2013-12-15T11:38:20-08:00,2013-12-15T11:38:20-08:00
321,"Kat Dennings",https://twitter.com/OfficialKat,2013-12-15T11:38:20-08:00,2013-12-15T11:38:20-08:00
322,"Sandy Dennis",invalid,2013-12-15T11:38:20-08:00,2013-12-15T11:38:20-08:00
323,"Bo Derek",https://twitter.com/boderek,2013-12-15T11:38:20-08:00,2013-12-15T11:38:20-08:00
324,"Laura Dern",https://twitter.com/LauraDern,2013-12-15T11:38:20-08:00,2013-12-15T11:38:20-08:00
325,"Portia de Rossi",invalid,2013-12-15T11:38:20-08:00,2013-12-15T11:38:20-08:00
326,"Donna DErrico",https://twitter.com/DonnaDErrico,2013-12-15T11:38:20-08:00,2013-12-15T11:38:20-08:00
327,"Emily Deschanel",https://twitter.com/emilydeschanel,2013-12-15T11:38:20-08:00,2013-12-15T11:38:20-08:00
328,"Zooey Deschanel",https://twitter.com/ZooeyDeschanel,2013-12-15T11:38:20-08:00,2013-12-15T11:38:20-08:00
329,"Amanda Detmer",invalid,2013-12-15T11:38:20-08:00,2013-12-15T11:38:20-08:00
330,"Zoey Deutch",https://twitter.com/ZoeyDeutch,2013-12-15T11:38:21-08:00,2013-12-15T11:38:21-08:00
331,"Loretta Devine",https://twitter.com/lodivadevine,2013-12-15T11:38:21-08:00,2013-12-15T11:38:21-08:00
332,"Torrey DeVitto",https://twitter.com/TorreyJDeVitto,2013-12-15T11:38:21-08:00,2013-12-15T11:38:21-08:00
333,"Jenna Dewan",https://twitter.com/jennaldewan,2013-12-15T11:38:21-08:00,2013-12-15T11:38:21-08:00
334,"Joyce DeWitt",invalid,2013-12-15T11:38:21-08:00,2013-12-15T11:38:21-08:00
335,"Susan Dey",invalid,2013-12-15T11:38:21-08:00,2013-12-15T11:38:21-08:00
336,"Cameron Diaz",https://twitter.com/CameronDiaz,2013-12-15T11:38:21-08:00,2013-12-15T11:38:21-08:00
337,"Angie Dickinson",invalid,2013-12-15T11:38:21-08:00,2013-12-15T11:38:21-08:00
338,"Marlene Dietrich",invalid,2013-12-15T11:38:21-08:00,2013-12-15T11:38:21-08:00
339,"Victoria Dillard",invalid,2013-12-15T11:38:21-08:00,2013-12-15T11:38:21-08:00
340,"Phyllis Diller",invalid,2013-12-15T11:38:22-08:00,2013-12-15T11:38:22-08:00
341,"Melinda Dillon",invalid,2013-12-15T11:38:22-08:00,2013-12-15T11:38:22-08:00
342,"Mia Dillon",invalid,2013-12-15T11:38:22-08:00,2013-12-15T11:38:22-08:00
343,"Donna Dixon",invalid,2013-12-15T11:38:22-08:00,2013-12-15T11:38:22-08:00
344,"Ellen Drew",https://twitter.com/TheEllenShow,2013-12-15T11:38:22-08:00,2013-12-15T11:38:22-08:00
345,"Megan Dodds",invalid,2013-12-15T11:38:22-08:00,2013-12-15T11:38:22-08:00
346,"Shannen Doherty",https://twitter.com/DohertyShannen,2013-12-15T11:38:22-08:00,2013-12-15T11:38:22-08:00
347,"Ami Dolenz",invalid,2013-12-15T11:38:22-08:00,2013-12-15T11:38:22-08:00
348,"Elinor Donahue",invalid,2013-12-15T11:38:22-08:00,2013-12-15T11:38:22-08:00
349,"Elisa Donovan",invalid,2013-12-15T11:38:22-08:00,2013-12-15T11:38:22-08:00
350,"Donna Douglas",invalid,2013-12-15T11:38:22-08:00,2013-12-15T11:38:22-08:00
351,"Illeana Douglas",https://twitter.com/Illeanarama,2013-12-15T11:38:23-08:00,2013-12-15T11:38:23-08:00
352,"Billie Dove",invalid,2013-12-15T11:38:23-08:00,2013-12-15T11:38:23-08:00
353,"Doris Dowling",invalid,2013-12-15T11:38:23-08:00,2013-12-15T11:38:23-08:00
354,"Rachel Dratch",https://twitter.com/TheRealDratch,2013-12-15T11:38:23-08:00,2013-12-15T11:38:23-08:00
355,"Fran Drescher",https://twitter.com/frandrescher,2013-12-15T11:38:23-08:00,2013-12-15T11:38:23-08:00
356,"Louise Dresser",invalid,2013-12-15T11:38:23-08:00,2013-12-15T11:38:23-08:00
357,"Marie Dressler",invalid,2013-12-15T11:38:23-08:00,2013-12-15T11:38:23-08:00
358,"Julia LouisDreyfus",https://twitter.com/OfficialJLD,2013-12-15T11:38:23-08:00,2013-12-15T11:38:23-08:00
359,"Joanne Dru",https://twitter.com/DoctorDru,2013-12-15T11:38:23-08:00,2013-12-15T11:38:23-08:00
360,"Alice Drummond",invalid,2013-12-15T11:38:23-08:00,2013-12-15T11:38:23-08:00
361,"Haylie Duff",https://twitter.com/HaylieDuff,2013-12-15T11:38:24-08:00,2013-12-15T11:38:24-08:00
362,"Hilary Duff",https://twitter.com/HilaryDuff,2013-12-15T11:38:24-08:00,2013-12-15T11:38:24-08:00
363,"Olympia Dukakis",invalid,2013-12-15T11:38:24-08:00,2013-12-15T11:38:24-08:00
364,"Patty Duke",https://twitter.com/pattyduke_id,2013-12-15T11:38:24-08:00,2013-12-15T11:38:24-08:00
365,"Faye Dunaway",invalid,2013-12-15T11:38:24-08:00,2013-12-15T11:38:24-08:00
366,"Dominique Dunne",invalid,2013-12-15T11:38:24-08:00,2013-12-15T11:38:24-08:00
367,"Irene Dunne",invalid,2013-12-15T11:38:24-08:00,2013-12-15T11:38:24-08:00
368,"Mildred Dunnock",invalid,2013-12-15T11:38:24-08:00,2013-12-15T11:38:24-08:00
369,"Kirsten Dunst",https://twitter.com/kirstendunst,2013-12-15T11:38:24-08:00,2013-12-15T11:38:24-08:00
370,"Deanna Durbin",invalid,2013-12-15T11:38:24-08:00,2013-12-15T11:38:24-08:00
371,"Eliza Dushku",https://twitter.com/elizadushku,2013-12-15T11:38:25-08:00,2013-12-15T11:38:25-08:00
372,"Clea DuVall",invalid,2013-12-15T11:38:25-08:00,2013-12-15T11:38:25-08:00
373,"Shelley Duvall",invalid,2013-12-15T11:38:25-08:00,2013-12-15T11:38:25-08:00
374,"Alexis Dziena",invalid,2013-12-15T11:38:25-08:00,2013-12-15T11:38:25-08:00
375,"Bobbie Eakes",invalid,2013-12-15T11:38:25-08:00,2013-12-15T11:38:25-08:00
376,"Leslie Easterbrook",invalid,2013-12-15T11:38:25-08:00,2013-12-15T11:38:25-08:00
377,"Sonya Eddy",https://twitter.com/TheRealSonyaEd,2013-12-15T11:38:25-08:00,2013-12-15T11:38:25-08:00
378,"Melissa Claire Egan",https://twitter.com/MClaireEgan,2013-12-15T11:38:25-08:00,2013-12-15T11:38:25-08:00
379,"Nicole Eggert",https://twitter.com/NicoleEggert,2013-12-15T11:38:25-08:00,2013-12-15T11:38:25-08:00
380,"Jennifer Ehle",invalid,2013-12-15T11:38:25-08:00,2013-12-15T11:38:25-08:00
381,"Lisa Eilbacher",invalid,2013-12-15T11:38:25-08:00,2013-12-15T11:38:25-08:00
382,"Jill Eikenberry",invalid,2013-12-15T11:38:26-08:00,2013-12-15T11:38:26-08:00
383,"Carmen Electra",https://twitter.com/carmenelectra,2013-12-15T11:38:26-08:00,2013-12-15T11:38:26-08:00
384,"Erika Eleniak",invalid,2013-12-15T11:38:26-08:00,2013-12-15T11:38:26-08:00
385,"Jenna Elfman",https://twitter.com/JennaElfman,2013-12-15T11:38:26-08:00,2013-12-15T11:38:26-08:00
386,"Shannon Elizabeth",https://twitter.com/ShannonElizab,2013-12-15T11:38:26-08:00,2013-12-15T11:38:26-08:00
387,VeraEllen,invalid,2013-12-15T11:38:26-08:00,2013-12-15T11:38:26-08:00
388,"Jane Elliot",invalid,2013-12-15T11:38:26-08:00,2013-12-15T11:38:26-08:00
389,"Patricia Elliott",invalid,2013-12-15T11:38:26-08:00,2013-12-15T11:38:26-08:00
390,"Jena Engstrom",invalid,2013-12-15T11:38:26-08:00,2013-12-15T11:38:26-08:00
391,"Kathryn Erbe",invalid,2013-12-15T11:38:26-08:00,2013-12-15T11:38:26-08:00
392,"Jennifer Esposito",https://twitter.com/JennifersWayJE,2013-12-15T11:38:27-08:00,2013-12-15T11:38:27-08:00
393,"Judi Evans",invalid,2013-12-15T11:38:27-08:00,2013-12-15T11:38:27-08:00
394,"Linda Evans",invalid,2013-12-15T11:38:27-08:00,2013-12-15T11:38:27-08:00
395,"Mary Beth Evans",invalid,2013-12-15T11:38:27-08:00,2013-12-15T11:38:27-08:00
396,"Eve entertainer",invalid,2013-12-15T11:38:27-08:00,2013-12-15T11:38:27-08:00
397,"Angie Everhart",invalid,2013-12-15T11:38:27-08:00,2013-12-15T11:38:27-08:00
398,"Briana Evigan",https://twitter.com/brianaevigan_2,2013-12-15T11:38:27-08:00,2013-12-15T11:38:27-08:00
399,"Kayla Ewell",https://twitter.com/real_kaylaewell,2013-12-15T11:38:27-08:00,2013-12-15T11:38:27-08:00
400,"Morgan Fairchild",https://twitter.com/morgfair,2013-12-15T11:38:27-08:00,2013-12-15T11:38:27-08:00
401,"Lola Falana",invalid,2013-12-15T11:38:27-08:00,2013-12-15T11:38:27-08:00
402,"Siobhan Fallon Hogan",invalid,2013-12-15T11:38:28-08:00,2013-12-15T11:38:28-08:00
403,"Dakota Fanning",invalid,2013-12-15T11:38:28-08:00,2013-12-15T11:38:28-08:00
404,"Elle Fanning",https://twitter.com/ellenmfanning,2013-12-15T11:38:28-08:00,2013-12-15T11:38:28-08:00
405,"Anna Faris",https://twitter.com/AnnaKFaris,2013-12-15T11:38:28-08:00,2013-12-15T11:38:28-08:00
406,"Frances Farmer",invalid,2013-12-15T11:38:28-08:00,2013-12-15T11:38:28-08:00
407,"Vera Farmiga",invalid,2013-12-15T11:38:28-08:00,2013-12-15T11:38:28-08:00
408,"Terry Farrell ",https://twitter.com/perryfarrell,2013-12-15T11:38:28-08:00,2013-12-15T11:38:28-08:00
409,"Mia Farrow",https://twitter.com/MiaFarrow,2013-12-15T11:38:28-08:00,2013-12-15T11:38:28-08:00
410,"Farrah Fawcett",invalid,2013-12-15T11:38:28-08:00,2013-12-15T11:38:28-08:00
411,"Barbara Feldon",invalid,2013-12-15T11:38:28-08:00,2013-12-15T11:38:28-08:00
412,"Sherilyn Fenn",invalid,2013-12-15T11:38:29-08:00,2013-12-15T11:38:29-08:00
413,"America Ferrera",https://twitter.com/AmericaFerrera,2013-12-15T11:38:29-08:00,2013-12-15T11:38:29-08:00
414,"Tina Fey",invalid,2013-12-15T11:38:29-08:00,2013-12-15T11:38:29-08:00
415,"Sally Field",invalid,2013-12-15T11:38:29-08:00,2013-12-15T11:38:29-08:00
416,"Linda Fiorentino",invalid,2013-12-15T11:38:29-08:00,2013-12-15T11:38:29-08:00
417,"Danielle Fishel",https://twitter.com/daniellefishel,2013-12-15T11:38:29-08:00,2013-12-15T11:38:29-08:00
418,"Jenna Fischer",https://twitter.com/jennafischer,2013-12-15T11:38:29-08:00,2013-12-15T11:38:29-08:00
419,"Carrie Fisher",https://twitter.com/CarrieFFisher,2013-12-15T11:38:29-08:00,2013-12-15T11:38:29-08:00
420,"Joely Fisher",https://twitter.com/joel_fisher,2013-12-15T11:38:29-08:00,2013-12-15T11:38:29-08:00
421,"Schuyler Fisk",https://twitter.com/schuylerfisk,2013-12-15T11:38:29-08:00,2013-12-15T11:38:29-08:00
422,"Jennifer Flavin",invalid,2013-12-15T11:38:29-08:00,2013-12-15T11:38:29-08:00
423,"Rhonda Fleming",invalid,2013-12-15T11:38:30-08:00,2013-12-15T11:38:30-08:00
424,"Louise Fletcher",invalid,2013-12-15T11:38:30-08:00,2013-12-15T11:38:30-08:00
425,"Calista Flockhart",invalid,2013-12-15T11:38:30-08:00,2013-12-15T11:38:30-08:00
426,"Nina Foch",invalid,2013-12-15T11:38:30-08:00,2013-12-15T11:38:30-08:00
427,"Bridget Fonda",invalid,2013-12-15T11:38:30-08:00,2013-12-15T11:38:30-08:00
428,"Jane Fonda",https://twitter.com/Janefonda,2013-12-15T11:38:30-08:00,2013-12-15T11:38:30-08:00
429,"Lyndsy Fonseca",https://twitter.com/LyndsyMFonseca,2013-12-15T11:38:30-08:00,2013-12-15T11:38:30-08:00
430,"Joan Fontaine",invalid,2013-12-15T11:38:30-08:00,2013-12-15T11:38:30-08:00
431,"Deborah Foreman",invalid,2013-12-15T11:38:30-08:00,2013-12-15T11:38:30-08:00
432,"Jodie Foster",invalid,2013-12-15T11:38:30-08:00,2013-12-15T11:38:30-08:00
433,"Sara Foster",invalid,2013-12-15T11:38:31-08:00,2013-12-15T11:38:31-08:00
434,"Sutton Foster",https://twitter.com/sfosternyc,2013-12-15T11:38:31-08:00,2013-12-15T11:38:31-08:00
435,"Jorja Fox",invalid,2013-12-15T11:38:31-08:00,2013-12-15T11:38:31-08:00
436,"Megan Fox",https://twitter.com/meganfox,2013-12-15T11:38:31-08:00,2013-12-15T11:38:31-08:00
437,"Vivica A Fox",https://twitter.com/MsVivicaFox,2013-12-15T11:38:31-08:00,2013-12-15T11:38:31-08:00
438,"Bonnie Franklin",invalid,2013-12-15T11:38:31-08:00,2013-12-15T11:38:31-08:00
439,"Diane Franklin",invalid,2013-12-15T11:38:31-08:00,2013-12-15T11:38:31-08:00
440,"Kate French",invalid,2013-12-15T11:38:31-08:00,2013-12-15T11:38:31-08:00
441,"Lindsay Frost",invalid,2013-12-15T11:38:31-08:00,2013-12-15T11:38:31-08:00
442,"Soleil Moon Frye",https://twitter.com/moonfrye,2013-12-15T11:38:31-08:00,2013-12-15T11:38:31-08:00
443,"Isabelle Fuhrman",https://twitter.com/isabellefuhrman,2013-12-15T11:38:31-08:00,2013-12-15T11:38:31-08:00
444,"Annette Funicello",invalid,2013-12-15T11:38:32-08:00,2013-12-15T11:38:32-08:00
445,"Eva Gabor",invalid,2013-12-15T11:38:32-08:00,2013-12-15T11:38:32-08:00
446,"Bethany Joy Galeotti",invalid,2013-12-15T11:38:32-08:00,2013-12-15T11:38:32-08:00
447,"Ava Gardner",invalid,2013-12-15T11:38:32-08:00,2013-12-15T11:38:32-08:00
448,"Judy Garland",https://twitter.com/jennbostic,2013-12-15T11:38:32-08:00,2013-12-15T11:38:32-08:00
449,"Jennifer Garner",invalid,2013-12-15T11:38:32-08:00,2013-12-15T11:38:32-08:00
450,"Kelli Garner",invalid,2013-12-15T11:38:32-08:00,2013-12-15T11:38:32-08:00
451,"Peggy Ann Garner",invalid,2013-12-15T11:38:32-08:00,2013-12-15T11:38:32-08:00
452,"Janeane Garofalo",invalid,2013-12-15T11:38:32-08:00,2013-12-15T11:38:32-08:00
453,"Teri Garr",invalid,2013-12-15T11:38:32-08:00,2013-12-15T11:38:32-08:00
454,"Greer Garson",invalid,2013-12-15T11:38:33-08:00,2013-12-15T11:38:33-08:00
455,"Jennie Garth",https://twitter.com/jenniegarth,2013-12-15T11:38:33-08:00,2013-12-15T11:38:33-08:00
456,"Ana Gasteyer",https://twitter.com/AnaGasteyer,2013-12-15T11:38:33-08:00,2013-12-15T11:38:33-08:00
457,"Janina Gavankar",https://twitter.com/Janina,2013-12-15T11:38:33-08:00,2013-12-15T11:38:33-08:00
458,"Erica Gavin",invalid,2013-12-15T11:38:33-08:00,2013-12-15T11:38:33-08:00
459,"Rebecca Gayheart",invalid,2013-12-15T11:38:33-08:00,2013-12-15T11:38:33-08:00
460,"Janet Gaynor",invalid,2013-12-15T11:38:33-08:00,2013-12-15T11:38:33-08:00
461,"Mitzi Gaynor",invalid,2013-12-15T11:38:33-08:00,2013-12-15T11:38:33-08:00
462,"Barbara Bel Geddes",invalid,2013-12-15T11:38:33-08:00,2013-12-15T11:38:33-08:00
463,"Sarah Michelle Gellar",invalid,2013-12-15T11:38:33-08:00,2013-12-15T11:38:33-08:00
464,"Gladys George",invalid,2013-12-15T11:38:34-08:00,2013-12-15T11:38:34-08:00
465,"Gina Gershon",https://twitter.com/RealGinaGershon,2013-12-15T11:38:34-08:00,2013-12-15T11:38:34-08:00
466,"Jami Gertz",invalid,2013-12-15T11:38:34-08:00,2013-12-15T11:38:34-08:00
467,"Cynthia Gibb",invalid,2013-12-15T11:38:34-08:00,2013-12-15T11:38:34-08:00
468,"Debbie Gibson",https://twitter.com/DebbieGibson,2013-12-15T11:38:34-08:00,2013-12-15T11:38:34-08:00
469,"Melissa Gilbert",https://twitter.com/MelissaEGilbert,2013-12-15T11:38:34-08:00,2013-12-15T11:38:34-08:00
470,"Sara Gilbert",https://twitter.com/THEsaragilbert,2013-12-15T11:38:34-08:00,2013-12-15T11:38:34-08:00
471,"Elizabeth Gillies",https://twitter.com/LizGillies,2013-12-15T11:38:34-08:00,2013-12-15T11:38:34-08:00
472,"Annabeth Gish",https://twitter.com/annabethgish,2013-12-15T11:38:34-08:00,2013-12-15T11:38:34-08:00
473,"Dorothy Gish",invalid,2013-12-15T11:38:34-08:00,2013-12-15T11:38:34-08:00
474,"Lillian Gish",invalid,2013-12-15T11:38:34-08:00,2013-12-15T11:38:34-08:00
475,"Robin Givens",invalid,2013-12-15T11:38:35-08:00,2013-12-15T11:38:35-08:00
476,"Summer Glau",invalid,2013-12-15T11:38:35-08:00,2013-12-15T11:38:35-08:00
477,"Lola Glaudini",invalid,2013-12-15T11:38:35-08:00,2013-12-15T11:38:35-08:00
478,"Paulette Goddard",invalid,2013-12-15T11:38:35-08:00,2013-12-15T11:38:35-08:00
479,"Tracey Gold",invalid,2013-12-15T11:38:35-08:00,2013-12-15T11:38:35-08:00
480,"Whoopi Goldberg",https://twitter.com/WhoopiGoldberg,2013-12-15T11:38:35-08:00,2013-12-15T11:38:35-08:00
481,"Selena Gomez",https://twitter.com/selenagomez,2013-12-15T11:38:35-08:00,2013-12-15T11:38:35-08:00
482,"Meagan Good",https://twitter.com/MeaganGood,2013-12-15T11:38:35-08:00,2013-12-15T11:38:35-08:00
483,"Ginnifer Goodwin",https://twitter.com/ginnygoodwin,2013-12-15T11:38:35-08:00,2013-12-15T11:38:35-08:00
484,"Ruth Gordon",invalid,2013-12-15T11:38:35-08:00,2013-12-15T11:38:35-08:00
485,"Betty Grable",invalid,2013-12-15T11:38:36-08:00,2013-12-15T11:38:36-08:00
486,"Maggie Grace",https://twitter.com/MaggieGrace,2013-12-15T11:38:36-08:00,2013-12-15T11:38:36-08:00
487,"Aimee Graham",invalid,2013-12-15T11:38:36-08:00,2013-12-15T11:38:36-08:00
488,"Heather Graham",https://twitter.com/imheathergraham,2013-12-15T11:38:36-08:00,2013-12-15T11:38:36-08:00
489,"Katerina Graham",invalid,2013-12-15T11:38:36-08:00,2013-12-15T11:38:36-08:00
490,"Lauren Graham",https://twitter.com/thelaurengraham,2013-12-15T11:38:36-08:00,2013-12-15T11:38:36-08:00
491,"Gloria Grahame",invalid,2013-12-15T11:38:36-08:00,2013-12-15T11:38:36-08:00
492,"Ariana Grande",https://twitter.com/ArianaGrande,2013-12-15T11:38:36-08:00,2013-12-15T11:38:36-08:00
493,"Lee Grant",https://twitter.com/GrantLeeTweets,2013-12-15T11:38:36-08:00,2013-12-15T11:38:36-08:00
494,"Bonita Granville",invalid,2013-12-15T11:38:36-08:00,2013-12-15T11:38:36-08:00
495,"Karen Grassle",invalid,2013-12-15T11:38:36-08:00,2013-12-15T11:38:36-08:00
496,"Erin Gray",invalid,2013-12-15T11:38:37-08:00,2013-12-15T11:38:37-08:00
497,"Alice Greczyn",https://twitter.com/alicefood,2013-12-15T11:38:37-08:00,2013-12-15T11:38:37-08:00
498,"Ashley Greene",https://twitter.com/AshleyMGreene,2013-12-15T11:38:37-08:00,2013-12-15T11:38:37-08:00
499,"Judy Greer",https://twitter.com/missjudygreer,2013-12-15T11:38:37-08:00,2013-12-15T11:38:37-08:00
500,"Jennifer Grey",https://twitter.com/JenniferGrey,2013-12-15T11:38:37-08:00,2013-12-15T11:38:37-08:00
501,"Virginia Grey",invalid,2013-12-15T11:38:37-08:00,2013-12-15T11:38:37-08:00
502,"Pam Grier",https://twitter.com/PamGrier,2013-12-15T11:38:37-08:00,2013-12-15T11:38:37-08:00
503,"Corinne Griffith",invalid,2013-12-15T11:38:37-08:00,2013-12-15T11:38:37-08:00
504,"Melanie Griffith",https://twitter.com/MelanieGriffith,2013-12-15T11:38:37-08:00,2013-12-15T11:38:37-08:00
505,"Leslie Grossman",https://twitter.com/MissLeslieG,2013-12-15T11:38:37-08:00,2013-12-15T11:38:37-08:00
506,"Carla Gugino",invalid,2013-12-15T11:38:37-08:00,2013-12-15T11:38:37-08:00
507,"Grace Gummer",invalid,2013-12-15T11:38:38-08:00,2013-12-15T11:38:38-08:00
508,"Mamie Gummer",invalid,2013-12-15T11:38:38-08:00,2013-12-15T11:38:38-08:00
509,"Jasmine Guy",https://twitter.com/JASMINEVILLEGAS,2013-12-15T11:38:38-08:00,2013-12-15T11:38:38-08:00
510,"Maggie Gyllenhaal",https://twitter.com/mgyllenhaal,2013-12-15T11:38:38-08:00,2013-12-15T11:38:38-08:00
511,"Shelley Hack",invalid,2013-12-15T11:38:38-08:00,2013-12-15T11:38:38-08:00
512,"Joan Hackett",invalid,2013-12-15T11:38:38-08:00,2013-12-15T11:38:38-08:00
513,"Jean Hagen",invalid,2013-12-15T11:38:38-08:00,2013-12-15T11:38:38-08:00
514,"Barbara Hale",invalid,2013-12-15T11:38:38-08:00,2013-12-15T11:38:38-08:00
515,"Lucy Hale",https://twitter.com/lucyhale,2013-12-15T11:38:38-08:00,2013-12-15T11:38:38-08:00
516,"Grayson Hall",invalid,2013-12-15T11:38:39-08:00,2013-12-15T11:38:39-08:00
